Label,Text
non_sexist,"2 weare

В бюджетном андроиде основное время работы.

Посмотри из филипсов. Будет рабочая лошадь, думаю тебе такая и нужна."
non_sexist,А на андроид и WP можно отключить свистоперделки в виде прогноза погоды? Чтобы интернет не жрали. Или может вообще можно перевести в автономный режим работы (без интернета) без потери работоспособности?
non_sexist,"2 weare

Наверное можно после пары дней пляски с бубном."
non_sexist,"weare писал(а):А на андроид и WP можно отключить свистоперделки в виде прогноза погоды?

Посмотри CyanogenMod - вроде можно. Я именно им пользуюсь и уже год как доволен. Мне, правда, на трафик насрать - хоть кино качай."
non_sexist,"weare писал(а):А на андроид и WP можно отключить свистоперделки в виде прогноза погоды? Чтобы интернет не жрали. Или может вообще можно перевести в автономный режим работы (без интернета) без потери работоспособности?

Все это можно и нужно делать на любой современной ОС - Android, iOS, WP...
Да и раньше на Palm OS, Windows Mibile, Symbain OS... это все было возможно!

В Андроиде это делается через ""шторку"" - просто отключаешь кнопку настройки ""Передача данных"" и GPRS.. 3-4G отключаются.
Более того, во всех современных мобильных системах автоматическое обновление установленного софта по-умолчанию настроено только на WiFi! По мобильному Интернету обновления не ставятся (только принудительно) в целях экономии трафика.

Более того, в Андроиде в отличии от iOS и WP часто создаются прошивки, где весь мусор вычищен. В том числе вычищены и всякие там прогнозы погоды, сообщатели о результатах футбольных матчей и т.п.
Информация о вычищенных и альтернативных прошивках для твоего смартфона - на форуме 4pda.ru
Со смартфоном можно работать вообще без подключения к Интернету. Например, я при работе с Андроид не доверяю свои Контакты Гуглу.

Еще плюсанусь к сиб - у нас в России с опозданием, но появляется все тоже, что и в США. Например, у нас тоже есть неограниченный мобильный Интернет практически на всех тарифных планах опсосов. Обычно unlimited Интернет стоит примерно 150 руб/мес.
Правда, у российского неограниченного Интернета есть и своя изюминка - при превышении определенного лимита скачанных данных (обычно это примерно 100Мбайт/день) тебе ограничивают скорость до 64Кбит/сек.

Тем не менее, эта опция может использоваться как для практически неограниченного серфинга со смартфона, так и для экзотических условий - например, ты со своего смартфона на даче можешь раздавать Интернет по WiFi на ноутбуки.
То есть смартфон может выступить не только как WiFi клиент для потребления Интернета, но и как WiFi сервер для раздачи Интернета.
Правда, в режиме сервера смартфон жрет электроэнергию будь здоров как - его надо включать на зарядку в этом режиме!

В общем, смотрю тебе надо подтянуть матчасть.
На Ютубе есть полно роликов для начального ознакомления с современными ОС. Посмотри на досуге!
Хотя там все настолько просто, что я, например, сразу начал почти полноценно работать.
Там помимо управления классическими нажатиями пальцами на сенсорный экран есть такие способы управления:
- двойное нажатие на объекте экрана;
- слайдовое управление. То есть просто нажимаешь на экране пальцем и везешь пальцем по экрану. Часто при этом вылезают меню с дополнительными опциями;
- аппаратные кнопки ниже экрана (меню, назад и ""Рабочий стол"");
- шторка и список событий.
Словом, посмотри ролики - тут лучше один раз увидеть, чем 100 раз прочитать."
non_sexist,"При таких же вводных я взял себе Lenovo p770.

Плюсы: дешево (5тыр. с Китая), поддерживается любителями на 4pda - консультации, прошивки, кондиционная фабричная железка (в отличие от тех же полуподвальных Jiayu). Нормальная геометрия (экран 4,5"" т.е. влезает в карман в отличие от лаптей 5"" и более)

Минусы: 2-ядерный процессор (для меня не минус т.к. мне хватает на всё), прошивки неидеальны (но я требовательный пользователь, о многих видных мне шероховатостях прошивки 90% прочих юзеров и не догадается), нет Глонасс (я не страдаю, хватает GPS, но все же).

До того на тех же вводных владел huawei p1xl (офигенный тел), но профакал его, увы (украли). А сейчас его уже не купить."
non_sexist,"weare писал(а):А на андроид и WP можно отключить свистоперделки в виде прогноза погоды? 

Скажу больше, на голом андроиде их вообще нет ""искаропки"". Они появляются в фирменных кастомизациях и соответственно в смартфоне  одной фирмы они будут, а у другой - не будут."
non_sexist,"weare писал(а):А на андроид и WP можно отключить свистоперделки в виде прогноза погоды? Чтобы интернет не жрали. Или может вообще можно перевести в автономный режим работы (без интернета) без потери работоспособности?

на WP легко, по умолчанию все отключено. Если нужен интернет, два движения и он включается. 
Проверял, ни копейки не ушло, пользуюсь в основном ВаФаем дома и на работе. 
Еще плюс ВинФона, спутники находит секунд за 10, при холодном старте, даже в движении. Чего не было на Галакси правда втором еще. Там минут 5 он спутники искал."
non_sexist,"xman писал(а):При таких же вводных я взял себе Lenovo p770.

Староватый он.
Экран 4.5"" и разрешение 540х960 (не HD). Еще и не Super Amoled - значит краски не такие сочные (все же сказывается, что тач и дисплей находятся на расстоянии друг от друга, хоть и микроскопическом).
Аккумулятор, кстати, у него нормальный - 3500мАч.
Но вот цена в Яндекс.маркете - аж 7500 руб!

Между тем, как Asus ZenFone 5, в price.ru стоит от 7000 руб, даже ниже цены можно найти.
А по параметрам абсолютно лучше Lenovo p770, кроме аккумулятора.

И, если заказывать в Китае, то тоже, наверное, в 5000 руб можно уложиться.

И еще не забывай - автор темы хочет взять аппарат на перспективу. А какая может быть перспектива у смартфона более чем годичной давности появления на рынке?"
non_sexist,"Спрошу в этой теме заодно. Мне надо фотокамерой управлять дистанционно, годная прога для этого у меня есть только под win.
Какое самое ДЕШЕВОЕ мобильное устройство можно надыбать под такой функционал? Сабо самой свистоперделки не нужны, впрочем GPS не возбраняется."
non_sexist,"Мне надо фотокамерой управлять дистанционно, годная прога для этого у меня есть только под win.

Тоже надо уточнять.
""Прога под win"" бывает разной - под Win Mobile, под Win Phone, под Win 32/64 (Windows XP.. Windows 8.1).

А фотокамеру обновить не хочешь?
Я так понял, это IP-видеокамера (?)
Сейчас существует полно IP-камер, имеющих клиентов управления для Android, iOS и WP... Эти камеры имеют кучу полезных функций - например WiFi (к такой камере не надо тянуть провод компьютерной сети, достаточно просто питание 220В обеспечить).
Все очень удобно - вышел через смартфон в Интернет с улицы (можно по GPRS-3G) и смотришь, что там камера показывает. Конечно, это лучше всего работает при устойчивом 3-4G."
non_sexist,"Не, речь об обычной зеркалке идет. И прога под обычную винду, под семеркой работает, под 8 думаю тоже встанет. DSLR remote pro. Задача контролировать фокус на нормальном экране (на родном дисплейчике убого), выбирать параметры съемки вручную и спуска затвора командовать. Все. 
Камера на штативе, полевые условия."
non_sexist,"В полевых условиях нужен смартфон в первую очередь с нормальным ИПС экраном.
Иначе фиг что разглядишь на ТН матрице на улице."
non_sexist,"altayshaman, в твоем случае из портативного подойдет только планшет на базе полноценной Windows 8.1. (Без всяких Phone и RT).
Такие планшеты есть, но они, мягко говоря, недешевы. Самый дешевый по-моему за 18000 руб.
Посмотри только, чтобы планшет имел нужные тебе средства связи с фотокамерой (USB-Host, 3-4G, RJ45, HDMI, Bluetooth, WiFi...). Лучше при покупке планшета возьми с собой камеру и пытайся прямо в магазине связать их нужным тебе образом.

У меня к тебе вопрос: я что это за камера-цифрозеркалка такая?!
Ведь по определению камера цифрозеркалка со сменными объективами - это высокопрофессиональное изделие, а не мыльница, которые вставляют в смартфоны и в планшеты. И это не IP-камера для видеонаблюдения.

А у профессиональных изделий - минимум средств связи.
Например, у меня есть цифрозеркалка Canon 550D. Так в ней по-моему нет ни Bluetooth, ни WiFi, ни RJ45, ни симки с GPRS-3..4G
Только карточки памяти SD и USB шланг.
Тоже самое уже у фактически профессиональной камеры Canon 50D.

Хотя я так подумал...
Даже на цифрозеркалке было бы удобно: поставил камеру на штатив, связал по WiFi с планшетом, отошел на пару десятков метров и управляешь ей дистанционно - поворачиваешь в разные стороны и вверх-вниз, заставляешь фокусироваться на разных предметах.
Так, наверное, очень удобно снимать водиночку. Это, конечно, лучше, чем из-за каждого отрезка съемки бегать к камере. Кроме того, это очень удобно при съемке себя самого...
Вопрос для меня не праздный - сам вот собираюсь снимать серии по своим рыбалкам-охотам и выкладывать их на Ютубе.

Но такое имеет смысл проделывать только с видеокамерой, а не с фотоаппаратом.

P.S. А вообще уже производителям профессиональных и продвинутых любительских видео- и фото- камер-цифрозеркалок надо осознать, что весь мир не сошелся на одной только фирме Microsoft.
И надо снабжать свои камеры двигателями (для поворотов), WiFi и программами управления не только под Win 32/64, но и под WP, iOS и Android."
non_sexist,"А я тут такую мяфу нашёл. 
Конечно не мЯчта, как расписал сиб. Но наконец-то что-то выпустили без поганого TFT."
non_sexist,Спасибо всем за информацию. Возьму наверное что-то типа рекомендуемого в  теме китайца.
non_sexist,А что скажете насчёт ASUS Zenfone 6 16 Gb (Charcoal Black)? А то я тоже тут себе потихоньку смарт приглядываю.
non_sexist,"7"" планшет бу стоит 1.5тр
андроид говнофон 3тр - позвонить и поиграться
накуя один девайс такой тебе? (ни то ни се)"
non_sexist,"Gale писал(а):А что скажете насчёт ASUS Zenfone 6 16 Gb

По характеристикам неплохой аппарат.
И даже в России стоит 10700 руб, а в Китае ИМХО можно и существенно дешевле прикупить.

Навскидку недостатки:
1. Нет 4G.
2. Экран 720р, а не 1080р. Для размера 6"" может быть маловато.
Так же непонятно ОГС технология IPS матрицы или нет. (ОГС - это когда тач и экран - один объект).
3. Процессор Атом. Интел относительно недавно вернулась на рынок гаджетов. Но вроде народ не жалуется и при всего 2-х ядрах набирает немало попугает в AnTuTu.

Из преимуществ - при немалом флэше в 16Гб еще есть разъем для microSD.
Есть ГЛОНАСС+GPS, и даже компас.

В общем, аналогичные аппараты, даже от не самых громких Вендоров обойдутся минимум в 1.5 раза дороже.
И, кстати, марка ""Asus"" - далеко не новичок в мире IT.

Рекомендация - почитать об агрегате на форуме 4pda.ru/forum и, если крупных глюков не будет, то можно брать..."
non_sexist,"Шестой айфон уже рекомендовали? Мне муж обещал купить!   
И еще часики там какие-то вышли, тоже сказал что купит. Как немного подешевеет  "
non_sexist,"борисик писал(а):7"" планшет бу стоит 1.5тр
андроид говнофон 3тр - позвонить и поиграться
накуя один девайс такой тебе? (ни то ни се)
Мне на работе на такие гаджеты необходимо делать разрешение. Делать его не так просто собирая подписи и печати в разных местах. Плюс это разрешение всего на год, а если точнее то до 31 декабря текущего года. Поэтому мне нужен один девайс ибо одно разрешение. Даже электронную книгу помимо мобилки мне носить не позволили. Издержки производства короче..."
non_sexist,"ZyX писал(а):
Навскидку недостатки:
1. Нет 4G.
Абсолютно пофиг. У нас в Украине этого 4G и так нету.
ZyX писал(а):2. Экран 720р, а не 1080р. Для размера 6"" может быть маловато.
Вот тут надо будет смотреть. Если для глаз не критично, то значит нормально. Но на большом экране думаю удобно будет смотреть фильм при надобности или бороздить интернет.
ZyX писал(а):Так же непонятно ОГС технология IPS матрицы или нет. (ОГС - это когда тач и экран - один объект).
Тут не понимаю в чём фишка. А какая разница для меня как пользователя?
ZyX писал(а):3. Процессор Атом. Интел относительно недавно вернулась на рынок гаджетов. Но вроде народ не жалуется и при всего 2-х ядрах набирает немало попугает в AnTuTu.
Точно такой же процессор в Леново К900. Держал я в руках сей агрегат и работает он очень шустро. Думаю что у Асус должен быть тоже очень шустрым и тянуть всё.
ZyX писал(а):Из преимуществ - при немалом флэше в 16Гб еще есть разъем для microSD.
Есть ГЛОНАСС+GPS, и даже компас.
Много памяти это всегда гуд. На первое время и флэшка не нужна. Ну а дальше жизнь покажет.
Глонассы и прочее мне без надобности. В своём городе я и с завязанными глазами не заблужусь, а в чужом язык до Киева доведёт.
ZyX писал(а):И, кстати, марка ""Asus"" - далеко не новичок в мире IT.

У меня весь комп считай из Асус собран. Надёжная фирма с хорошей тех.поддержкой и гарантиями.

Хотел сначала Соньку Эксперию защищённую, но там совсем другие цены. По крайней мере в Украине стоят ощутимо дороже. Хотя Сони всегда радовала своими камерами в гаджетах, но думаю что и Асус не подкачает в этом плане. Тот же Леново К900 при всей своей функциональности имеет на редкость паршивую камеру."
non_sexist,"Взял себе Alcatel idol X. Не нарадуюсь. Зверь.
http://www.mobile-review.com/review/alc ... ol-x.shtml
После многих лет личной айфономании как будто на другую планету переехал. Айфон теперь беру в руки и не хочу держать..."
non_sexist,"Пфф. Половину у самсунга украли, другую половину у айфона. И радуются как дети   
Идол! Бляха муха!  "
non_sexist,"Айфоны в России очень завышены в цене. Плюс куча недостатков iOS...
Самсунги ненавижу. Это уже личное. "
non_sexist,"ZyX писал(а):Так же непонятно ОГС технология IPS матрицы или нет. (ОГС - это когда тач и экран - один объект).
Ну вообще-то технология One Glass Solution так названа маркетологами.
На самом деле сенсорный слой как был частью защитного слоя, так им и остался.
Убрали лишь воздушный зазор между тачем и LCD матрицей.

"
non_sexist,"Народ, отпишу свое ИМХО по технологии LTE (4G) для гаджетов.

Я раньше думал, что эта технология просто обеспечивает только более быструю связь, нежели 3G. То есть я думал, что разница только количественная.
Но вот поюзал два девайса - Samsung Galaxy Note 3 LTE и Asus Zenfone 5 LTE - и прихожу к выводу, что преимущество LTE перед 3G не только в скорости.

Очень важное преимущество LTE перед GPRS, EGDE, 3G в устойчивости и надежности  связи в движении.
То есть, когда ты куда-то едешь на автомобиле и при этом твой гаджет находится в online, то переключение между сотами и восстановление связи после зон плохого GSM-сигнала гораздо быстрее происходит у LTE, чем у других интернет-протоколов сотовой связи.

Ребята, так это или нет? Может кто-то еще тестировал все это?

Если это так, что нынче смартфон надо брать только с LTE на борту.
К сожалению, прорыва с LTE на смартфонах в 2014 году не получилось.
Нынче LTE есть только в аппаратах нескольких типов:

1. С процессором qualcomm snapdragon от 400 и выше.
К сожалению, это довольно дорогие процессоры и, начиная от 800 серии, их ставт только на флагнамы, на дорогие смартфоны.
Так что для более ли мнее бюджетных вариантов подойдет только snapdragon 400 - это четырехъядерник 4х1.2ГГц. Нынче двольно слабый процессор.
Кстати, не у всех snapdragon от 400 и выше на борту установлен LTE. Просто эти чипсеты подразумевают возможность установки LTE и не факт что в каком-то девайсе он будет установлен производителем.

2. Китайской фирме МТК долгое время не удавалось приобрести лицензию на LTE. Именно поэтому в 2014 и не получилось завала дешевыми смартфонами с LTE.
У фирмы MTK сейчас есть только дорогие чипсеты с LTE на борту - начиная от MTK6595.

3. Устав от ожидания недорогих чипсетов с LTE, некоторые китайские производители смартфонов стали устаналивать LTE отдельным модулем, не входящим в чипсет.
Но моделей таких смартфонов совсем мало выпушено.

ВЫВОД: если LTE действительно так хорош, как я о нем сейчас думаю, то на конец 2014 года выбор годных недорогих смартфонов совсем небогат.
Практически все они на qualcomm snapdragon 400.

И эти смартфоны можно чуть ли не поштучно пересчитать.
Это Asus Zenfone 5 LTE, 
Huawei Honor 3C LTE
Highscreen Spider

Больше-то особенно и назвать нечего!
Ну, если подбирать недорогой смартфон с более ли менее нормальым экраном...
(Под нормальным экраном считаю оный не менее 4.7"" c IPS матрицей разрешения не менее HD. И лучше).
Да и в этом случае нынче ценник начинается от 11000 руб.
Только у Highscreen Spider ценник около 9000 руб, но по отзывам на 4pda у него как раз проблемы с LTE и GPS-ГЛОНАСС - как раз с тем, из-за чего его имеет смысл брать.

Как-то так..."
non_sexist,"Купил Fly 4403, прельстившись на батарею в 4000mAh. Чё напишите про него? Не прогадал? Судя по отзывам, норм трубка. Мне всего то надо 2gis чтоб использовать на телефоне, кроме звонков и SMS."
non_sexist,"Знакомый продавал за 3 тыс, ему пол года, телефон в идеале, ему надо трубку со свистоперделками, а мне как-то пофиг. Новый стоит в районе 5-6 тыс, нуегонафиг за вчерашний день отдавать столько."
non_sexist,"-Alt- писал(а): ему надо трубку со свистоперделками, а мне как-то пофиг. напрасно.

http://truba.com/video/34444/"
non_sexist,Взял HTC One M8. Доволен. Но хочу другого - странного хочу но такого не делают.
non_sexist,"Айфон, лучше и проще еще не придумано."
non_sexist,"-Alt- писал(а):Купил Fly 4403, прельстившись на батарею в 4000mAh. Чё напишите про него? Не прогадал?

Нормальная рабочая лошадка на процессоре МТК6572 1х1.3ГГц.
У меня примерно такой же - teXet X-Basic TM-4072.

К минусам твоей трубы я бы отнес:
1. Экран TFT, выцветающий при взгляде на него под углом.
Небось, тач на два касания по длинной стороне и одно касание - по короткой стороне.
Да и разрешение 480х864 ИМХО маловато для 4.5"" экранчика. Лучше тут 540х960.

2. Нет LTE (4G). Памяти 512Мб нынче маловато, но жить можно. Встроенного флэша тоже мало (4Гб) и почти обязательным является юзание microSD карточки.

3. Хоть и аккумулятор тут якобы 4000мАч, но смартфон тяжеловат для 4.5"" - аж 183 грамма.
На самом деле китайцы плохо делают аккумуляторы для своих смартфонов (для ""Самсунгов"", разумеется, делают хорошо!). Вот минусы ихних аккумуляторов:
- заявленная емкость практически всегда гораздо больше фактической. Вот у твоего аппарата заявлено 4000мАч, а реально небось 2500мАч;
- малое количество циклов зарядки/разрядки. Поэтому многие китайские производители не дают никакой гарантии на аккумуляторы своих смартфонов! Даже полгода не дают!
- ну и малое время жизни аккумулятора - часто не более 1 года.

Что можно сказать?
2GIS этот Fly 4403 потянет отлично! Равно как и Navitel.
Только microSD прикупи хотя бы на 8Гб, чтобы на нее карты установить. Ведь внутренней памяти у аппарата совсем мало.

Советую юзать GPS вместе с 2GIS.
Очень удобно: едешь на тачке и твое местоположения постоянно отслеживается. Тапаешь пальцем по зданию и тебе высвечиваются все организации, там находящиеся.

Но, поскольку у аппарата нет ГЛОНАСС (только GPS), рекомендую рутировать смартфон и использовать опцию EPO.
Для обновления файлов прогноза нахождения спутников (EPO-файлов), рекомендую юзать софт MT GPS. Он бесплатен в Маркете, но для работы требует root-права.
Можно было бы обойтись и без MT GPS, но родные файлы EPO плохо доступны на серверах MTK.

Более подробно о своем аппарате читай здесь:
http://4pda.ru/forum/index.php?showtopic=494117

P.S. 1. Лично я бы такой аппарат не взял. Хотя за 3000 руб еще можно подумать, но никак не за 6000 руб.
Даже сейчас, с 60 руб за 1 доллар, можно найти, например, teXet X-Medium за 4000 руб. Такой же, как и твой Fly...
Правда, у этого Тексета аккумулятор меньше, но зато дисплей 4.5"" IPS и с разрешением 540х960.
2. Сейчас, в кризис, имеет смысл брать гаджеты непосредственно в Китае, в чисто китайских интернет-магазинах. И гаджеты чисто китайские.
Так, дерьмо наподобие teXet X-Basic или Fly 4403 можно взять этак за $60 с учетом доставки.
Но уже при ценнике в $90-$120 можно прикупить уже вполне достойные аппараты с 5.0"" HD (720x1280) IPS экраном, выполненным по OGS-технологии, с 1-2Гб памяти и 8Гб флэшем, 4-х ядерным процессором. И камера будет поприличнее!"
non_sexist,"ZyX, спасибо за ликбез.

А как в китайских интернет-магазинах заказывать? Там всё оформление страниц небось на китайском? Или есть и на англ? Можешь дать ссылки на какие-то FAQ по заказу с китайских интернет-магазинов?

Второй вопрос - те же телефоны, они высылают без русифицированной прошивки или уже русифицированные?"
non_sexist,"К сожалению, в китайских интернет-магазинах я пока смартфоны не заказывал...
Но я просмотрел много видео на эту тему.

В качестве прмера хочу привести видео с моего любимого ютуб-канала про китайские гаджеты.
http://www.youtube.com/watch?v=y6my2kkE8U0

Как бы сейчас я действовал при покупке смартфона в Китае?
1. Присмотрел бы гаджет чисто китайского производителя. Это Lenovo, ZTE, Zopo, Cubot, Doogee и т.п. Почитал бы обзоры по гаджету здесь и посмотрел бы Ютуб.
Чтобы было без глюков и по цене нормально.
4pda.ru - чтение о гаджете обязательно.

2. Выбрал бы проверенный китайский интернет-магазин.
Уважающие себя китайские интернет-магазины имеют страничку не только на английском, но и на русском языке!

Ну и далее оформил бы заказ.
Как это делать - можно посмотреть опять-таки ролики на Ютубе, почитать статьи на наших сайтах и, наконец, наверняка FAQ есть на сайте самого китайского интернет-магазина.

3. К сожалению, для покупок забугром, в том числе и в Китае, нужна пластиковая карта для международных платежей. Какую именно карту заводить? Ну, для этого также надо просмотреть Ютуб, почитать статьи и FAQ интернет-магазина.
Думаю, что хранить на этой карте много средств - неразумно. На нее надо кидать средства только для очередной покупки.

4. Ну и после перевода средств на счет интернет-магазина при оформлении заказа придется подождать 1-2 месяца.
Так что озаботиться сменой гаджета надо заблаговременно!

Что касается твоего вопроса о русском языке в покупаемом гаджете, то это надо проверять на этапе подбора гаджета и при анализе его характристик.
Главное, чтобы русский язык там принципиально был! Тогда переключить системный язык на русский проблем не составит.
ИМХО если интернет-магазин давно торгует с Россией, то там все должно быть уже переключено. Ведь розетки для зарядки они кладут ""для России""...

Уроень коррупции России можно оценить так.
Пример моего товарища.
Он покупал рыболовный фидер Пренстон в Англии два года назад. По тогдашнему курсу он ему обошелся в 7000 руб. А в любимом Отечестве этот же фидер в Москве продавался за 21000 руб!!!
Хочется надеяться, что при покупке по почте гаджетов норма бандитской и государственной ""прибыли"" меньше, чем у экзотического рыбацкого фидера.

Но в любом случае покупка забугром всегда обойдется заметно дешевле. Так как исключается коррупционная составляющая типа бандитских и государственных поборов. Ведь в посредниках остается только наша замечательная почта!
Хотя и тут минимальный беспошлинный порог уменьшили с $1000 до $200. Но совершенно нормальный гаджет можно выбрать дешевле $200..."
non_sexist,"А если товар свыше 200$, то какая пошлина взимается?"
non_sexist,"Насколько я знаю, сейчас правила такие:
1. Все, что дороже 150 Евро, облагается таможенным сбором в 30%
2. Все, что тяжелее 10 кг, тоже облагается дополнительным таможенным сбором.

Поскольку смартфоны не бывают тяжелее 10 кг  , то для данного топика актуален только первый пункт. 

Так что алгоритм покупки прост до безобразия:
А. Анализируешь в Интернете (главным образом на Яндекс-Маркет) приглянувшийся тебе гаджет. Пересчитываешь его стоимость в Евро по текущему в РФ курсу.
Стоимость его запоминаешь.

Б. Находишь тот же гаджет в приглянувшемся тебе китайском интернет-магазине. Выписываешь его стоимость в твердой валюте.
Кстати, китайцы, ведущие интенсивную торговлю с РФ, сразу сообщают тебе, во сколько обойдется товар в рублях на сегодня! Все для клиента! 
Если гаджет дороже 150 Евро, то добавляешь к сумме 30%
Если китайцы считают в рублях, уточняешь - учли они таможенный сбор или нет.

В. Сравниваешь суммы по пунктам А и Б и принимаешь решение, где тебе брать товар.

З.Ы. Не знаю, сработают ли такие схемы.
Продавец в Китае поставляет тебе товар за $1000, а декларирует его как товар за 150 Евро! Соответственно, товар к тебе приезжает без пошлинного официально-бандитского побора.
Но тут все риски - на тебе! Крупные и надежные китайские интернет-магазины на такое не пойдут, а взаимодействие с каким-нибудь китайским частником на Али-Экспресс очень рисковано. Можно и деньги перевести, и товар не получить. И концов не найдешь.
Но, повторяю, лучше не рисковать! За 150 Евро можно купить очень приличный гаджет от китайского производителя средней волны."
non_sexist,"Ээх, буквально 2 месяца назад такой телефон стоил 5 тыс. руб, сегодня уже 10 тыс. http://www.aliexpress.com/item/New-3G-G ... 56389.html Причём 5 тыс, это с доставкой до России, как я понял, раз Free Shipping указано.

ЦБ РФ - это овцы дикие. Их год будет, походу.

Я в 1998 году маленький был ещё, мне 9 лет в конце 98-го исполнилось, мало что понимал. Если б понимал всё так, как сейчас, то я б запомнил тот дефолт и лучше бы подготовился к нынешнему, 10 тыс. руб. оставил бы на текущие расходы, а остальное в валюту. 

Ладно, чё толку тут об этом расписывать, тема не об этом.

За ролик на ютубе спасибо, на 4pda тоже много информации есть полезной, буду изучать на досуге."
non_sexist,"Кстати, ты опять не на тот девайс смотришь!
5.5"" и разрешение 854х480 - да там пиксели тебе все глаза намозолят!
У диспленя 5.5"" должно быть минимум HD разрешение!
И флэш в этом уродце 4Гб, и памяти всего 1Гб!

И цена его под 10000 руб!!!!
Да сейчас в Москве Asus Zenfone 5 c 2Gb RAM + 16Gb Flash, 5.0"" HD можно за 11200 руб взять!!!

Анализируй! Учи матчасть!
Кстати, а зачем тебе нужен новый смартфон, если у тебя есть работающий Explay?
То, что есть смартфоны лучше этого Эксплея - еще не повод их покупать! Если Эксплей справляется с твоими задачами, так и юзай его!"
non_sexist,"-Alt- писал(а):
ЦБ РФ - это овцы дикие. Их год будет, походу.

Не надо винить ЦБ в геополитических ошибках и экономических про**ах руководства страны. Они делают все верно, для тех условий, которые мы имеем. Но рейтинги солнцеликого сами видели, так что идиоты не поймут все равно."
non_sexist,"ZyX, я просто для примера привёл. Мне то не надо уже телефон, раз купил. С Китая так то можно много вещей вытянуть интересных. Я помню, что у меня знакомый себе спец.одежду для езды на мотоцикле покупал из Китая, выложил в 5 раз меньше, чем если б в РФ купил."
