Post_id,Comment_id,Label,Text
31393080,31393278,sexist,????? ???? ???????? ???? ??? ????.. ???? ??????? ?? ??????? ?? ?? ???????? ?????????? ????.. ??? ????? ????? ???????? ??????? ?? ?????????? ???????? .
31393080,31393380,sexist,"??? ???? ???? ?? ???, ?? ?????? ?????? ?? ????"
31393080,31393514,sexist,"?? ????????? ????????, ?? ???????????? ?? ????????"
31393080,31393550,sexist,??????? ?????????
31393080,31393684,sexist,?????? ??????? ????.???? ???????? ?????? ?????.
31393080,31393762,sexist,"??? ?????? ?????,????? ?????????? ?? ?????? ????????????!!!!"
31393080,31394234,sexist,"?? ????? ?? ?????, ??????? ? ?? ???????  ??? ?????? ?????? ?? ????)"
31393080,31397968,sexist,"?????????, ??? ?? ????????? ??? ??????? ????? ? ??????????????))))"
31344495,31344506,sexist,??? ??? ? ??????? ??????????? ?? ?????...
31344495,31344519,sexist,"? ?? ???????    ??? ??? ??????,   ?? ?? ???? ????????,    ??? ? ????."
31344495,31344522,sexist,"?? ??????? ?? ????, ????? ??? ??? ??????????"
31344495,31344533,sexist,? ??? ? ?????????? ??????????? ??????? ?? ???????? - ?? ???? ??????????. ??? ????????? ??????? ????? ?? ???-?????? ? ? ???-?????. ????
31344495,31344538,sexist,???????!
31344495,31344540,sexist,"?? ??... 
? ??????? ""?????"" , ? ???????? - ?????? ""?????"" ))
? ? ???? ?????? ?? ????."
31344495,31344556,sexist,"??? ????? ""??????""?"
31344495,31344560,sexist,? ??? ???????? ?? ???????
31344495,31344567,sexist,"???????, ? ????? ??? ??????? ??????"
31344495,31344580,sexist,??? ????? ???????
31344495,31344604,sexist,???????? ?? ?RT
31344495,31344606,sexist,??????????????
31344495,31344610,sexist,"??? ??? ?? ??????? ???????? .....????? ??????????,?? ...???-?? ????? ?? ???"
31344495,31344660,sexist,"?? ?????? ??? ""??????? ""?????? ??????? ? ""?????????????"" ???? ? ???? ???? ??????."
31344495,31344663,sexist,????? ?? ?? ????????.???? ???? ??????????.
31344495,31344717,sexist,???? ??? ???? ???????? ?? ?????? ????
31344495,31344871,sexist,??? ???? ????????????? ????.
31344495,31344892,sexist,"?????? ??????,  ?????? ?????????!"
31344495,31345027,sexist,??? ????
31344495,31345050,sexist,"?????????? ??? ??? ????? , ? ??????? ??? ???? ? ??????."
31344495,31345174,sexist,"??? .. ????? ?????????????? ???? .. ???? ???????? ?? ??????? , ???? ?? ???? ? ????? ?????? ???? .. ????? ?????"
31344495,31345339,sexist,??? ? ? ?????? ?????????
31344495,31345547,sexist,? ????? ?????? ?????????? ?????) ????????????? ????????
31344495,31346020,sexist,"?? ????? ?????, ??? ??????? ????? ???????????? ????, ? ?????? ????? ????? ???????? ?? ????? ?????????"
31344495,31347034,sexist,??? ??? ???????
31335488,31335535,sexist,??????? ???? ?????? ?? ?????..
31335488,31335544,sexist,"???????? ? ??????? ??????????

https://youtu.be/GGO107gp2J0"
31335488,31335550,sexist,????? ???????? ?????? ???????
31335488,31335552,sexist,"??????? ????, ? ???-?? ????? ? ???????...????.. ?"
31335488,31335553,sexist,???? ??? ?????
31335488,31335569,sexist,? ?? ???? ?? ??????? ???? ????
31335488,31335581,sexist,"???????? ??? ?????? ?????? ???, ????????? ?"
31335488,31335602,sexist,? ??? ???? ???????????)
31335488,31335607,sexist,"??? ??? ???? ???????????, ??? ???? ???????????."
31335488,31335614,sexist,"???-?? ?? ????? ?????, ??? ???? ???????? ???????, ? ?? ?????????"
31335488,31335621,sexist,???? ?**?????
31335488,31335624,sexist,???????? ?????????? ???? - ???? ???????)
31335488,31335627,sexist,??? ??????? ?????? ???? ?? ???? ??????.
31335488,31335629,sexist,? ????????? ? ????. ?????? ???
31335488,31335648,sexist,????-???? ?? ??????? !!! ?
31335488,31335679,sexist,??? ????
31335488,31335802,sexist,"? ????????, ????????????? ???????, ?????? ??????? ? ?????, ????? ???? ???? ?? ???? ???????, ? ????? ????????????? ????? ???? ???? ?? ????? ?????? ?????? ????? ??????? ?? ??????? ? ?????????"
31335488,31335877,sexist,?????? ???? ??? ?? ??????? ?? ???????
31335488,31335888,sexist,? ??? ? ???????? ?????? ???????????
31335488,31335901,sexist,"??? ???? ??? ?????, ??????? ??????."
31335488,31336021,sexist,????? ?????((( ??? ??? ???????
31335488,31336036,sexist,?? ? ??? ....??????
31335488,31336049,sexist,"?? ???????, ?????? ???????? ??? ??? ????? ? ??? ??? ??? ????? ??? ???? ??????? ? ??????? ???????....??? ???, ?????????? ?????? ??????? ???????? ?? ?????????????....10 ?? 10)))"
31335488,31336066,sexist,? ??? ????????
31335488,31336073,sexist,????????
31335488,31336153,sexist,"???? ?? ???? ?????? ????????????, ??? ????? ??? ????????????, ? ?? ????????? ??? ???"
31335488,31336209,sexist,?????????????? ?????
31335488,31336492,sexist,"??????? ??????? ?? ???????..
?"
31335488,31336722,sexist,"????? ??????? ????? ???????, ????? ?????? ???????, ??? ??? ????? ?????, ? ??? ??????? ??? ???????????"
31335488,31336749,sexist,"+++ ?? ?????, ?? ???? ?????????? ?? ???????)))"
31335488,31336840,sexist,"?????????? ? ????? , ? ??????? ?????????? ?? ???? , ????? ???? ???????????? , ? ?????"
31335488,31336879,sexist,???? ???? ????...
31335488,31337137,sexist,??? ??? ???? ?????????
31335488,31337618,sexist,?????? ?? ???? ????? ???????)))
31335488,31337654,sexist,?????? ?????????? ???????????? ????? ??????? ? ??????????????
31335488,31339427,sexist,"????? ?? ????????, ???? ???????, ?????? ?? ????? ???????"
31322011,31322029,sexist,?? ??? ?????? ?????? ????? ????????????? ???? ?? ????????????? ? ???????
31322011,31322034,sexist,????? ?? ?????? ???????? ??????? ??????? ?????)))???
31322011,31322047,sexist,??? ????? ?????? ?????? ??? ????????????? ?????? ??????? ??? ?? VK ray
31322011,31322050,sexist,??? ?????? ???????? ??? ????? ????? ??? ?????????? ? ????? ???? ? ??? ? ??? ??????! ????? ?????? ???????.
31322011,31322058,sexist,????????? ????????..?? ???? ?????? ????? ???????????? ????? ????????..
31322011,31322059,sexist,?? ?? ?????? ??? ????????
31322011,31322064,sexist,"??????? ??????? ??? ???????. ?? ??? ?? ?? ????? ??? ????? ? ???????. ?? ???? ???, ???????? ? ??? ?????????? ????????? ???????? ? ???? ???????.?"
31322011,31322098,sexist,?? ??????
31322011,31322104,sexist,?? ?? ?????
31322011,31322118,sexist,"?????? ???????? ?? ???? ?? ??, ? ??? ???????????? ?"
31322011,31322123,sexist,??????????????
31322011,31322126,sexist,???????????? ??????? - ??????? ??? ????????
31322011,31322153,sexist,"?? ????????? ??? ???? ?????, ???????? ?? ????? ? ??????"
31322011,31322158,sexist,.... ??? .....
31322011,31322167,sexist,??????? ?? ???? ??????????? ??????????? ???? ??? ?? ??????? ????? ?????? ???? ?? ?? ? ?????? ?? ????? ?? ??????????????
31322011,31322245,sexist,"???????? , ?????? ?????????? ? ????? ??????? ??????. ??? ?? ????? ??????? ????????"
31322011,31322263,sexist,??? ??? ???????? ?????
31322011,31322274,sexist,?????? ??? ???????? ???? ?????? ????.. ??????? ????????
31322011,31322276,sexist,??? ???? ???? ???????????
31322011,31322371,sexist,?????? ??????? ? ???????..
31322011,31322394,sexist,"??? ??? ????????????? ???????, ?????? ??????? ?????????? ???? ???? ? ""????? ???-??????"" 10 ??? ?????."
31322011,31322417,sexist,??? ?????????????
31322011,31322531,sexist,?????? ???????
31322011,31322647,sexist,"??????????? ??????????? ?? ??, ? ???, ? ???? ?? ? ??????????? ?????."
31322011,31323106,sexist,???? ??????? ????? ?????? ??? ?????? ???(?) ??????????  ? ???????????? ????????
31322011,31323657,sexist,???? ?? ?????? ??? ?????? ??? ??? ?????? ?? ???? ????? ? ???????
31322011,31324514,sexist,+++ ???????? ?????. ?? ????????.
31322011,31324956,sexist,?? ?? ??? ????? ???? ?? ??? ???????????????
31322011,31325351,sexist,????? ???? ??? ?? ?????
31285286,31285291,sexist,"?? ????, ????"
31285286,31285335,sexist,??? ????????????? ?? ?? ?? ??????? ??????? ???? ????? ??????))
31285286,31285337,sexist,"??????? ????????????, ??? ?????????."
31285286,31285339,sexist,"??? ?? ?????? ??????????? ??????????, ?? ? ????? ????? ?????? ?????? ??????? ?? ?? ????? ?????? ?? ????????? ?? 4 ? 5 , ???????? ?? ????. ??????????? ?? ???????????."
31285286,31285366,sexist,"????? ??????? ? ????? ?????????, ??? ????? ??????? ?????????? ???????? ????????? ????????? ? ????????. ?? ?????????? ?????? ????? ????????? ????? ???? ?????? ??????, ???? ??? ??? ???????? ? ????, ????? ????????? ??????????? ???????? ?? ???????? ????????????."
31285286,31285396,sexist,"??? ?? ?? ????? ,??? ???????? ?? ???? ??????????????????!!!"
31285286,31285416,sexist,?????????? ?? ???? - ???? - ?? ??? ? ??? ???????????? ? ????? !
31285286,31285431,sexist,"? ???? ?? ?????????? ??? ????????? ??????? ? ?????, ????? ?? ????? ??? ??????? ?? ????????"
31285286,31285830,sexist,???-?? ?? ???????? ???????? ??????? ????????????.)
31285286,31285939,sexist,????????...
31285286,31286849,sexist,"???? ?? ????? ??????????, ??????? ?? ???? ????? ?????? ? ???????????, ??? ??????????? ????? ????????????? ???? ????? ??????? ? ??????"
31285286,31288765,sexist,?? ???? ????? ??? ???????? ?
30924342,30924351,sexist,?????????
30924342,30924352,sexist,??? ??? ???? ?? ??????????????
30924342,30924369,sexist,?? ?????? ?? ????????? ??????. ?? ???? ?????.
30924342,30924431,sexist,"???????? ??&?? ????, ??????"
30924342,30924467,sexist,"?? ?? ???? ??? ?????????????. ???? ??????, ????? ??????? ??????? ?? ???? ?????? ?????? ???????? ?????????, ?? ?? ???????? ? ???????? ??? ??? ???????. ?????? ?? ??????? ?? ??????? ?? ?????? - ?? ?????? ?? ??????? ?????."
30924342,30924473,sexist,???????? 2.0
30924342,30924541,sexist,????? ????????? ????????????? ???????? ???? ???????
30924342,30924562,sexist,"??*?? ?? ???????, ?????? ?? ???????...."
30924342,30924570,sexist,?????? ? ????????. ?????????.
30924342,30924758,sexist,"?, ?????? ? ??????? ?????? ? ????? ?????????????????? ??????????? ?????????, ????? ??????? ??????? ?????"
30924342,30924935,sexist,?????????????????? ???????? ??????????????? ?????? ?????? ?????? .
30924342,30925151,sexist,"??? ????? ????????? ??? ?????. ?????? ?????? ??????????? ?????? ???? ???? ???????????? ??????????, ? ?????? ??? ????????? ???? ????? ??? ????????????... ? ???? ????? ??????..."
30924342,30925515,sexist,????? ???????...
30924342,30925746,sexist,???? ?????????????
30924342,30931247,sexist,"??? ??? ? ?????????...???, ????, ??????????, ? ?????????? - ???????????? ?"
30914533,30914537,sexist,"????? ????? ????????????? ?? ????????????? ,????????? ????? ???? ???????"
30914533,30914555,sexist,??? ??? ?????? ??? ?? ?????
30914533,30914557,sexist,? ???? ??????? ?????? ?? ?????
30914533,30914579,sexist,"????????? ??? ?????? ??? ""??????????????"" ????????. ?????? ? ????? ?????????. ????????? ?????? ????? ????? ?? ????? ???? ?????? ?????????? ???????? ??? ?????????)))"
30914533,30914590,sexist,?
30914533,30914614,sexist,? ????????????? ?? ????? ??? ??? ? ???????????? ????????????
30914533,30914617,sexist,??? ?????? ??????? ? ???????? ??????? ???????? ????????????? ???? ???? ????????.
30914533,30914663,sexist,?? ??? ??? ????? ???????????? ??? ???? ??????????????.
30914533,30914673,sexist,??? ??? ?? ?????? ???
30914533,30914675,sexist,"? ????? ?????? ?????? ??? ???? ??? ??? ???????? ???????,?????? ?????????? ???? ??????? ???? ?????????? ? ?????? ?????????? ???????????? ???? ?????,?? ??? ????? ???? ????????? ?? ??? ?????? ??????????? ? ????????? ????????????? ??? ?? ???????"
30914533,30914774,sexist,"??????, ?????? ???"
30914533,30914800,sexist,"??????????? ?? ?????-?? ?????, ?????????? ?? ????????????? -?? ????"
30914533,30914896,sexist,"??????? ??? ?? ??? ??? ??????, ?? ???... ?? ? ???."
30914533,30915016,sexist,???????? ?????? ?????????-??? ?????????????...
30914533,30915489,sexist,?? ????????????
30914533,30915590,sexist,?????? ?? ???
30914533,30915757,sexist,??????? ???? ?????
30914533,30916096,sexist,"? ? ??? ?????? ????, ?? RT ??? ?? ????? ????? ????"
30914533,30935449,sexist,??????
30914533,30940068,sexist,??? ??????. ? ????????? ????? ??? ???????? ???? ????? ? ????? ?????????? ?????.
30906115,30906132,sexist,??????? ??????????? ???????
30906115,30906160,sexist,"??? ???? ??? ??? ????? ??? ????? ?? ????????????? ?????????, ??? ??? ?????? ?? ??..."
30906115,30906177,sexist,????????? ??????
30906115,30906202,sexist,????? ????? ??? ????? ????????. ??? ??????????? ?? ????????? ??????
30906115,30906210,sexist,"? ???? ????????? ? ????? ??????... ?? ????? ??? ? ???? ?? ?????... ????? ?????? ????? ?? ???????... ???? ???? ????? ?????, ?? ??? ????????..."
30906115,30906240,sexist,"??? ???????? ?????,??? ???? ??????? ??? ??.?.??."
30906115,30906252,sexist,?????????????? ??????????.
30906115,30906254,sexist,?????? - ????????
30906115,30906293,sexist,"??????? ???????? ? ?? ???????.
? ????? ????? ??????????,??????? ??? ??? ?????? ?? ?????????."
30906115,30906339,sexist,"?????? ? ??? ??? ??????????? ????? ??????????? ? ?????????? ??? ???????, ??? ?? ?? ???? ????????????? ???? ?? ??? ? ???????? ????????????? ??????????? ??&?????? ? ?????? ?????  ???? ?? ????????"
30906115,30906567,sexist,??? ?? ??? ??????? ?????????? ? ??? ?? ??????? ??????????
30906115,30906759,sexist,"- ?????? ????????, ? ????? ?? ?????? ""?? ??"" - ???? ???????????????..."
30906115,30907088,sexist,??? ????? ???? ????????????? л???????╗
30906115,30907369,sexist,"?????? ??? ??? ??????) ??? ??? ???? ? ??? ?????, ???? ?????????????????)"
30906115,30909154,sexist,??? ???-???? ????????
30906115,30912213,sexist,"3 , 7 ? 9 ????????? - ??? ?????? ????????? 12 ??????? ???????? , ???????. .??"
30871478,30871493,sexist,??????? ?? ??? ?? ????? ?
30871478,30871494,sexist,"???????- ??? ???????????? ?? ???????. 
???-???????."
30871478,30871501,sexist,??? ??????? ??????? ??????? !
30871478,30871511,sexist,??? ??? ??? ?? ????????????
30871478,30871512,sexist,??? ???? ??-?? ???))
30871478,30871517,sexist,??? ?? ?????????! ??? ??? ?? ??? ??????
30871478,30871521,sexist,?? ????? ? ???
30871478,30871525,sexist,?? ? ??? ?? ??? ??????!! ??? ???????????? ????????? ????? ????????? ??? ??????!))
30871478,30871560,sexist,???? ???????????? ??????!
30871478,30871655,sexist,??? ?? ??????????))
30871478,30871712,sexist,??? ?? ??? ??????...? ?????????
30871478,30872582,sexist,"????????? ???? ???? ??????????,? ????? ???-?? ?? ????????.?????? ?????? ????????? ?? ??????."
30865555,30865564,sexist,"? ????????? ????? ??? ?????????? ?????? ?????????????, ??? ??? ??????? ??????????, ??? ?? ??????? ?? ????? ????."
30865555,30865576,sexist,??? ??? ???-???? 4:1?
30865555,30865582,sexist,"?????????? ?? ????, ??? ???????. ? ??????????? ??????????? ? ?????? ???????"
30865555,30865588,sexist,???????? ?? ?????? porno.com
30865555,30865601,sexist,"? ???? ??? ???????????? ? ???????? ?? ?????? ??????,???...? ????, ? ??????,??????????,?? ????? ? ????????????? ???????,??? ??... ????????????."
30865555,30865617,sexist,????? ?? ???????? ??? ???
30865555,30865640,sexist,?? ?? ????????? ?? ?????. ?????????? ???????
30865555,30865651,sexist,????? ?? ???????-?????? ?? ???????.
30865555,30865668,sexist,https://www.youtube.com/watch?v=M7dYvv50Fqo
30865555,30865698,sexist,"??? ????? , ????????? ???????? ?"
30865555,30865736,sexist,"??? ????? ?? ??????????, ??? ?????"
30865555,30865782,sexist,"????????????? ?? ??????????, ??? ???? ???? ????????"
30865555,30865805,sexist,??  ??? ??? ?? ?????????????
30865555,30865908,sexist,???????
30865555,30865981,sexist,??? ???? ???? ???? ? ???? ?????????
30865555,30865998,sexist,"???? ??????????? ???????? ???????????? ????????, ?????? - ?????? ?? ????? ??????. ???? ?? ?????? ???????? ???????????? ???-??????-??????? ?????? ?????????, ?? ?????? ???????? ???????? ??? ?? ???????, ? ?????? ???? ? ???? ????????? ?????? ?? ?????? ??.... ????, ???? ?????? - ????????, ?? ?????? ????????, ??? ? ? ???? ?????? ?????????? ?? ???????..."
30865555,30866109,sexist,"??? ????????????? ????????? ??????, ??? ???? ""???????"" ????????????????????????????????????????????????????????????"
30865555,30866243,sexist,?????????. ????? ?????? ?????
30865555,30867614,sexist,?????..)))
30865555,30867658,sexist,??? ??? ?????????? ?? ??????
30834164,30834186,sexist,??? ?????? ????????
30834164,30834223,sexist,????
30834164,30834240,sexist,??? ???????
30834164,30834260,sexist,????????????? ??? ?????? ???????????
30834164,30834268,sexist,"??? ??? ??????, ?????? ????? ???????? ??????"
30834164,30834332,sexist,????????? ???? ????????. ??? ?? ?? ?????????? ? ?? ?????????? ???????????.
30834164,30834350,sexist,?? ??????? ?? ???? 1 ??????? ??? ??? ????????? ? ????????????? ??????? ?? ????
30834164,30834397,sexist,"?? ?????? ????? ??? ??????? ????? ??????? ????? ?????????? . 
????????? ?????? ?????? ????? ??????? ??????. ???????? ? ?????????????? . ?"
30834164,30834420,sexist,"????? ?????????? ???? ? ????,?????!
??????? ??????!"
30834164,30834683,sexist,"? ?? ??? (???? ????? ????????) ?????? ?? ????????????? ?? ? ??????? ?????????? (???? ????? ? ?? ??????) ? ????? ? ?????????? ?? ?????? ? ?????, ?? ?????? ??????? ????? ?????? ????? ???????? ? ???????, ? ?????? ??? ?????? ????? ???????? ? ????????, ??? ? ?????????? ?????. ?????? ?? ????? ??????? ???? ?? ???? ?????, ????? ? ????? ???? ??????."
30834164,30834786,sexist,??? ?? ??????????. ????????? ???
30834164,30834890,sexist,"????, ????? ??????. ??????????? ?? ????? ????????, ???? ??? ????????? ?????????? ????????, ???????? ???????... ????? ????????? ???????? ??? ???????? ???"
30834164,30834930,sexist,+++ ???????.
30834164,30834941,sexist,"?????? ?? ??????, ????????????? ?????? ?? ????"
30834164,30836337,sexist,?????? ????????? ????????????? ??? ????? ?!
30834164,30836824,sexist,? ?????? ??? ??????? ?????? ???? ???? ??????????
30834164,30837163,sexist,???? ?? ???????? ? ?????? ??????????.?
30834164,30837458,sexist,"????????? ??? ??????? ??? ??????, ????? ?? ??? ???????? ???. ??"
30586781,30586794,sexist,"????????? ????, ?????, ???????????.. 23:40????????? ????? ???????? ????? ?? ?????????? ??????????"
30586781,30586827,sexist,"??? ???? ????????, ?? ??????? ??????????? ???? ?????!!!"
30586781,30586848,sexist,?????????
30586781,30586854,sexist,??????? ????? ???????????. ???????. ????? ???????? ?????????. ? ??? ? ??????.
30586781,30586855,sexist,??? ??? ??? ?????? ???? ???????? ??????????? ??????? ????????.
30586781,30586861,sexist,???? ?????? ???????? ? ?????.
30586781,30587075,sexist,?
30586781,30587277,sexist,"??, ???? ?? ???? ??????????"
30586781,30587306,sexist,"? ??????? ?? ????,??? ????"
30586781,30587381,sexist,"??,???? ??? ????????????? ?????? ???-?? ?????????????,?? ?????? ????"
30586781,30587657,sexist,"???? ?? ??? ??????? ???? ,????? ????? ?? ??? ? ?????????? ?? ?? ??????? ???????"
30586781,30588107,sexist,????? ?? ????
30586781,30588885,sexist,??? ??? ???????? ? ????? ??????? ??????? ? ??????? ?? ???????????? ???????????? ?????????.. ????? ????? ????????? ???????? ? ??????????? ??????????
30586781,30588886,sexist,????? ?? 5 ???????.
30586781,30589147,sexist,? ??? ???? ?????? ???? ??? ??????? ???
30586781,30590198,sexist,??????? ??????? ?? ?????????.
30582753,30582778,sexist,??? ? ???? ???? ? 2003 ??? ? ????? ???? ?? ?????...
30582753,30582787,sexist,???????? ????? ????? ????????????? ? ?? ?????? ?????????? ?
30582753,30582790,sexist,???? ? ??? ??? ??? ??? ????? ?????? ???????? ?????
30582753,30582791,sexist,"?? ????? ?????? ?? ???????? ?????? ????.
???? ?? ???/?? ???????????  ????? ? ??????.
??? ??? ??????."
30582753,30582823,sexist,[event#eight_mart| ???? ???? 18?]
30582753,30582826,sexist,"??? ???????????? ? ?????? ???? ???, ?? ??? ?? ??? ? ??????"
30582753,30582855,sexist,???????? ??????
30582753,30583005,sexist,?? ???????? ???????? ???????? ????????
30582753,30583198,sexist,??? ????? ???? ??????? ?????????? ? ?????? ??????? ?????????
30582753,30583391,sexist,??? ????? ??????? ?? ??? ??????? ????!
30582753,30583507,sexist,??????????? ??? ? ???? ? ?????? ? ?? ??? ??? ????? ?? ???? ?????? ??????? ? ??????? ?????.
30539250,30539265,sexist,"????  ?? ?? ?????????, ?????? ??????? ???? ?????? ??????????? ?? ???? ? ?????? ???????, ??????????? ? ??????????."
30539250,30539317,sexist,"? ???? ?? ????,?? ???????? ?????? ???????? ??? ?? ???? ?? ?????????!? ??? ????? ????? ?????? ?? ??????."
30539250,30539414,sexist,??? ? ?? ???????????? ? ??????????.?????? ?????? ???-? ? ????? ? ???????.????????!
30539250,30539543,sexist,"?, ???, ??? ???-?? ????????????"
30539250,30540880,sexist,?? ???? ????? ?????? ? ????? ???? ??? ?? ????????????.
30539250,30544506,sexist,"?????? ?????? ?? ???????? ? ??????? ????????, ????? ??? ????? ???????"
30319821,30319859,sexist,"???????, ??????, ??????? ????"
30319821,30319891,sexist,"??????? ?????, ?? ?????? ????? ????? ??? ????? ? ?? ?? ??????? ?????????"
30319821,30319901,sexist,???? ??? ???? ??? ?????? ???????????? ? ????????
30319821,30319913,sexist,????????
30319821,30319941,sexist,?? ????????.
30319821,30320021,sexist,??????? ????????
30319821,30320121,sexist,"???????, ?? ?????????? ?? 10 ???. ????, ????????? ?? 20, ????? ??? ???????????? ????? ?????..."
30319821,30320299,sexist,"??? ??????? ??? ??? ??? ????????, ??? ???? ????????? ????????? ??????? ???????? ?? ??????? ??????????, ?????????? ? ??, ? ???? ???, ???? ??.......... ????"
30319821,30320505,sexist,"????? ????????? 
??, ??? ????????? ? ??????????, ?? ???????, ??????? ????? Ц ????? ????????. ? ???? ????-?? ?????? ? ????????, ???-???? ??????? ????????????? ????????, ??????? ????????? ??????? ? ?? ????????? ??????????? ????????. ?? ??, ??? ????????? ? ????? ???????? ???????????. ?????????? ?? ?????????? ???????????? ? ??????? ??????????? ????????? ? ????????. ??? ???????? ????? ???? ????????? л???????╗, ??? ????????? ???? ?????? ? ?????? ????? ??????? ? ????????, ?????? ?????????? ??????? ??????? ????? ??????? ????? ? ????????????. ??? ?????, ??? ????????????? ???????? ? ??????????? ?????????? ???????? ????? ???? ????? ? ?????????. 
????? ?????? ????? ??????? ?? ?????? ? ??? ? ?????? ???? ???? ???????? - ????????. ? ????? ??? ???? ?????? ?? ?????, ??? ????? ? ?????? ??? ??????. ???????? ??? ??????? ?? ??????, ??? ??????? ??????? ?????????? ?????, ????????? ? ???????????????? ???? ?????? ?????????? ?????? ? ??????. ? ? ??????, ????? ?????????? ???????? ???????? ??????? ? ????????, ????????? ?????? ?????? ?? ??????? ???, ??? ????????? ?? ????????????? ??????????, ? ?? ??????????, ??? ???, ????????????. ? ????? ???????????????? ??????????? ?????????? ?????????? ??? ????????????? ???????? ???????. ???, ??? ???????? ?????????????? ?? ?????????? ????????, ? ?????? ???????? ?????? ??? ?????????? ????????????? ??????. 
??????? ????????"
30319821,30321384,sexist,????? ? ???? ???? ????? ??????????
30319821,30326655,sexist,????? ?????????????? ? ????????????
30311157,30311188,sexist,??? ?? ??? - ??????? ????? ????????? ???? ? ???????? ?????? ? ????? ?? ??????? ? ?? ??????? ? ??? ?????????? ? ????? ?????
30311157,30311197,sexist,"????????? ???? ?????? ????????? ?? ?????? ?????. ?? ??? ?????????? ?? ??? ???????? ??????. ?? ???? ? ?????. ????? ??? ?? ?????, ??? ???????? ???????????"
30311157,30311211,sexist,"????????? ? ?????? ?????? ???????? ?? ?????? ???. ?????????, ? ?????? ???????? ???????? ? ????. ??? ? ???????? ? ?????????? ???? ? ??? ?? ????. ??????? ??? ???? ??????? ?????????? ????? ???"
30311157,30311233,sexist,?????? ???? ????????  ??? ?????  30 ??? ? ??????....
30311157,30311246,sexist,"??? ??????? ????????? ????????? ? ???? 15 ??? ?????????????? ????? ????????? ? ??? ???????? ?????. ????? ????????? ???..????, ??? ???. ???? ??????? ?? ?????, ???????? ?? ?????? ? ???."
30311157,30311270,sexist,"?? ?????????, ? ?????? ????? ????????? ??-????? ??? ????? ???????? ???????, ????? ??? ?????. ? ?? ?????? ?? ???? ??????, ????????? ?????????? ??? ? ?????? ???????? ????? ??????. ??? ? ???? ""??????????"" ???? ? ??????."
30311157,30311280,sexist,????? ?? ??????? ? ?????? .????? ??????? ??? ?????? ????? . ? ????????????? ??????? ??????? ?? ??????? ?? ? ???????? ????? .
30311157,30311338,sexist,"18 ????? 2019 ???? ?? ??????????? ??????????? ? ????????? ????, ??????????? ? ?????????? ????????????? ? ?????????, ???????? ????????? ????? ??????? ???? ?????????? ? ???? ?????????? ??? ?????? ?? ???? ?????? ???????????????? ?????????????.

???? ????????????? ? ?????????? ??????? ??????? ????????? ? ??????? ??.??. 91-92 ??? ??."
30311157,30311359,sexist,"?????? ? ?????? ??? ?????? ?? ????.
??? ??? ?????? ????? ???? ????????????."
30311157,30311422,sexist,???????????? ???? ???? ?????!
30311157,30311584,sexist,???????? ? ?????? ???????? ????????? ?????????? ??? ????????? ?????????
30311157,30311828,sexist,????????? ????? ???? ???? ?????? ? ????? ???????
30311157,30311861,sexist,"???? ?????? ???????,??  ?????????  ?????? ???????? ?????? ????????? ????????,? ?????????? ?????????,??????? ?????? ???????? ?? ???????."
30311157,30312193,sexist,"??? ???????,???? ?? ????. ??????????? ?? ???)"
30311157,30312373,sexist,??-?? ????? ???????? ???? ???????? ??? ?????-??? ???????? ???????????.
30311157,30312897,sexist,?????? ????????? ????????????? ??????? ?? ?????.
30075948,30075958,sexist,??? ?????? ? ??? ?
30075948,30075975,sexist,"??????????? ??????????? ???????? ?????? ?????? , ????? ?????? ? ?? ???????? ! ?? ????? ????????? ????? ?????? )))"
30075948,30075976,sexist,????? ???? ?
30075948,30075983,sexist,"?? ?? ?? ????????
? ??????? ??? ??????,??? ? ??????,??? ????? ??????? ? ????????."
30075948,30075994,sexist,"..?? ????? ??? ????????...??????,??? ???????,????????? ?????...???? ?? ????????? ?? ??? ??????? ?????? ?? ????????...???????..???? ??..."
30075948,30076026,sexist,???? ????? ? ??????????????
30075948,30076046,sexist,"??????? ??????????,???? ?? ?? ???????????)"
30075948,30076068,sexist,????? ?????? ?? ??? ????????
30075948,30076076,sexist,"???? ??????? ?? ????, ?? ??? ??????? ???????, ?? ?? ???? ???????? ? ???, ??? ???????? ? ???? ???? ?????????, ?? ??????? ?????????? ?? ??? ??????? ???????. ???????? ???? ????."
30075948,30076126,sexist,??? ???????? ???????????? ????????????))
30075948,30076202,sexist,??????? ????!
30075948,30076279,sexist,"""?? ???????? ??""!!! ""??? ??? ???? ???????""!!!)))"
30075948,30076427,sexist,"???-????-??????????... ? ??????? ?????, ?-?-??, ???????? ????? )"
30075948,30076884,sexist,6.53 - ???? ?????????. ?? ?????? ???? ??? ?? ???????.
30075948,30077206,sexist,"PT, ????????? ????? ????????"
30075948,30077248,sexist,"?? ??? ??? ????,???????????"
30075948,30077331,sexist,??????????? ??????? ? ????????
30075948,30077540,sexist,???????????
30075948,30084856,sexist,?? ???????? ? ??? ??????????????
28196143,28196208,sexist,
28196143,28196230,sexist,???? ?? ??????????-?? ????
28196143,28196362,sexist,???????? ??? !))
28196143,28196427,sexist,"???? ???????-?????????? ???????-?? ??????????????, ? ????? ??????? ? ??????????????? ? ???? ""?? ??""...??"
28196143,28196529,sexist,"[id271827870|???], ? ???? ???? ?? ????? ?????? ???????, ?????? ????? ? ???...??"
28196143,28196599,sexist,"??????? ?????????????, ???? ?? 0.5 ? ?????"
